mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3555405616760254,0.019981372475552324,0.0005518913269042969,3.9253980927935354e-05,absolute_error,3,8,"{'criterion': 'absolute_error', 'max_depth': 3, 'min_samples_leaf': 8}",-0.010049924999999998,-0.009711475,-0.009784199999999998,-0.009332349999999998,-0.010708,-0.00991719,0.00045717433507361347,11,-0.009556362499999999,-0.0096392125,-0.009661574999999999,-0.009754537500000002,-0.009403824999999998,-0.009603102499999999,0.00011794208255538098
0.4126297950744629,0.025535720321688608,0.0011954307556152344,0.0004530122402436929,absolute_error,3,16,"{'criterion': 'absolute_error', 'max_depth': 3, 'min_samples_leaf': 16}",-0.009990824999999997,-0.009711475,-0.009780100000000002,-0.009332349999999998,-0.010708,-0.00990455,0.000454566579556835,10,-0.0095585375,-0.0096392125,-0.009660424999999999,-0.009754537500000002,-0.009403824999999998,-0.0096033075,0.00011766028339036187
0.4046679973602295,0.03918472758053672,0.0007473468780517578,0.0003061527989005207,absolute_error,3,32,"{'criterion': 'absolute_error', 'max_depth': 3, 'min_samples_leaf': 32}",-0.009987724999999998,-0.009708,-0.009780100000000002,-0.0093291,-0.010708,-0.009902585,0.0004555640645397748,9,-0.009559137499999999,-0.009640675,-0.009660424999999999,-0.009756724999999999,-0.009403824999999998,-0.009604157499999998,0.00011826775754617199
0.48432097434997556,0.02317819141839209,0.0005882740020751953,2.932784993631795e-05,absolute_error,5,4,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 4}",-0.01066965,-0.010171224999999999,-0.010478375,-0.010109874999999999,-0.011344075,-0.01055464,0.00044431390637701224,24,-0.0092490375,-0.009390112499999999,-0.0095122375,-0.009571037499999999,-0.00908925,-0.009362335,0.0001756193743582976
0.5101018905639648,0.032605504161767926,0.0006071090698242188,6.0909596576874214e-05,absolute_error,5,8,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 8}",-0.010780175,-0.010132000000000002,-0.010144499999999999,-0.010150625,-0.011247525,-0.010490965000000001,0.0004518297557155789,23,-0.0093068625,-0.009464074999999999,-0.0095469,-0.0096088625,-0.009221699999999998,-0.00942968,0.00014516868218558793
0.5106225967407226,0.08898157370829324,0.0007183551788330078,0.0002951046898420297,absolute_error,5,16,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 16}",-0.010556,-0.010191225,-0.010087874999999998,-0.010093049999999998,-0.011234849999999998,-0.010432599999999998,0.0004361706182791315,22,-0.009392725,-0.0095164375,-0.009566424999999998,-0.009672875,-0.009229775,-0.0094756475,0.0001524024229630219
0.46256365776062014,0.018858267324436104,0.001145792007446289,0.0006918577939593109,absolute_error,5,32,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 32}",-0.01062025,-0.010203349999999998,-0.010188375,-0.009717574999999999,-0.011262625,-0.010398435,0.0005180308776028706,21,-0.0094335125,-0.009369374999999997,-0.00957385,-0.0096998,-0.009278387499999999,-0.009470985,0.00014950591280113364
0.6677490234375,0.032896505111652596,0.0010951042175292968,0.000469375217996621,absolute_error,10,4,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4}",-0.013604525,-0.01223715,-0.012795899999999999,-0.013104425,-0.014889025,-0.013326204999999999,0.0008984785950984031,47,-0.007759899999999999,-0.0075062125,-0.00796035,-0.0077287499999999995,-0.007509374999999999,-0.0076929174999999985,0.00017078487740429497
0.6144496917724609,0.011212561552133259,0.0007825851440429688,0.000290752785669086,absolute_error,10,8,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8}",-0.013481824999999998,-0.012462675000000001,-0.014383799999999997,-0.0134266,-0.014286025,-0.013608185,0.0006960141975204233,48,-0.0082255,-0.008413062499999999,-0.007954,-0.008594599999999999,-0.007634024999999999,-0.0081642375,0.00033947134120570463
0.6231974124908447,0.038010254751198666,0.0006028175354003906,4.460010655444781e-05,absolute_error,10,16,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 16}",-0.011792749999999998,-0.011199975000000001,-0.012252424999999999,-0.01097175,-0.01404655,-0.01205269,0.0010934801990205398,40,-0.008599712499999999,-0.008976512499999999,-0.0087841,-0.009085850000000001,-0.0083068125,-0.008750597499999999,0.00027722397188464806
0.591117000579834,0.045240900169043245,0.0006160259246826172,4.93284295050821e-05,absolute_error,10,32,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 32}",-0.011538675,-0.011021675,-0.011141475,-0.01067155,-0.012849325,-0.01144454,0.0007550442420149961,31,-0.009069999999999998,-0.009214799999999999,-0.009207137499999999,-0.0095024,-0.0089725,-0.009193367499999999,0.0001789704129877339
0.708311939239502,0.038399120766563044,0.0010506153106689454,0.0003404567421619769,absolute_error,15,4,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 4}",-0.015841249999999998,-0.015196800000000002,-0.01576795,-0.0152851,-0.016337675,-0.015685755,0.0004136510172838929,57,-0.005502124999999999,-0.0058791625,-0.00629865,-0.006658925,-0.005793075,-0.006026387499999999,0.00040624909846053825
0.695237684249878,0.08158621161505977,0.0007403850555419922,0.0002908076390004193,absolute_error,15,8,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 8}",-0.0138545,-0.014131725,-0.015182175,-0.014901924999999998,-0.015240674999999999,-0.014662199999999997,0.000565023613223376,53,-0.0073413,-0.0076338249999999995,-0.0074283249999999995,-0.007863787499999999,-0.00679085,-0.007411617499999999,0.0003590013544194501
0.5743873596191407,0.10074848591857068,0.0008042335510253906,0.0004622177009542472,absolute_error,15,16,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 16}",-0.011981524999999998,-0.011720525,-0.012835049999999999,-0.011909699999999999,-0.0143762,-0.0125646,0.000983500974453,43,-0.008338950000000001,-0.008748625000000001,-0.008671812499999999,-0.00875245,-0.008203025000000001,-0.0085429725,0.00022801886002039355
0.6241850852966309,0.04889969966700901,0.0009526252746582031,0.0005553249434139429,absolute_error,15,32,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 32}",-0.011574999999999998,-0.012190725,-0.011269825,-0.010814299999999999,-0.012896075,-0.011749184999999999,0.000727248324955101,34,-0.0090767375,-0.009176562499999999,-0.0090816875,-0.009488525,-0.008962325,-0.009157167499999999,0.00017905517246787352
0.8953755378723145,0.16200146941334656,0.001078319549560547,0.0005642038611055537,absolute_error,,4,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4}",-0.0173528,-0.016281175000000002,-0.017016975000000004,-0.018033,-0.016749925,-0.017086775000000002,0.0005888025770578792,60,-0.0046874375,-0.005104787499999999,-0.005088725,-0.0050167250000000005,-0.0049611,-0.004971755,0.00015122955907328426
0.806710147857666,0.10877329240548478,0.0008932113647460938,0.0003623683692855717,absolute_error,,8,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8}",-0.014571075000000001,-0.014485124999999998,-0.015229649999999999,-0.01619455,-0.015398199999999999,-0.015175719999999998,0.0006217615932574154,54,-0.0071619375,-0.0074049,-0.0072773375,-0.007241362499999999,-0.0066977374999999985,-0.0071566550000000005,0.00024248644621916547
